Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
44,Chlorella,0,-0.8774913632739836,0.7626893436088229,0.8354978354978355,0.7842147222960405,-0.8574718752768182,0.8568518026397379,0.7842147222960405,0.7494906546195412,0.029320577553370544
44,Brachionus,0,-0.8334662060412792,0.707414297103375,0.7835497835497836,0.7115776419523431,-0.5770218797059086,0.6397377978563203,0.7115776419523431,-0.8046771193196918,-0.05492071928425902
45,Chlorella,0,-0.8070688280627161,0.6811940827354063,0.7835497835497836,0.8806803082646826,-0.7928071574098682,0.950128443617681,0.8806803082646826,0.7827974134112855,-0.08911329612897513
45,Brachionus,0,-0.8053857737620694,0.5553193374080965,0.5930735930735931,0.24484010984143859,-0.7095402604305077,0.04747984763929489,0.24484010984143859,-0.7210558951191426,-0.06989104437948447
46,Chlorella,0,-0.906723359022057,0.818584462751351,0.8354978354978355,0.7306227300912393,-0.7174240411019577,0.8619009655416778,0.7306227300912393,0.48693418371866426,0.7579945079280717
46,Brachionus,0,-0.9294003011781382,0.7932500664363541,0.7142857142857142,0.5095225440694482,-0.3091505004872,0.42466117459473834,0.5095225440694482,-0.5146602887766853,0.7938701390734344
47,Chlorella,0,-0.7712817787226505,0.7173354592966605,0.8441558441558441,0.7226503676144921,-0.7804057046682612,0.8258481707857208,0.7226503676144921,-0.15315794135884492,-0.3025068650899106
47,Brachionus,0,-0.7192842590131988,0.5788820976171495,0.8095238095238095,0.39170874302418285,-0.8241651164850742,0.31978031712286303,0.39170874302418285,0.29276286650721944,-0.10080609442820446
48,Chlorella,0,-0.8145096997076802,0.4094251040836213,0.6017316017316018,0.6778279741341129,-0.500221454513243,0.8214190805208611,0.6778279741341129,-0.5467269022942688,0.37266365488528663
48,Brachionus,0,-0.7222960403933033,0.27327486934183726,0.30735930735930733,0.31411108158384277,-0.16104172203029501,0.05022588360350785,0.31411108158384277,0.261139162016122,0.4848082203915317
49,Chlorella,0,-0.8707591460713969,0.7472761094871115,0.36796536796536794,0.48046771193196924,-0.0905306050137302,0.7226503676144921,0.48046771193196924,0.0694481353529985,-0.20781291522721235
49,Brachionus,0,-0.6975817167153867,0.4282930286119232,-0.021645021645021644,0.01753919744884401,-0.17282310213482152,-0.08734166002303127,0.01753919744884401,-0.25679865355655956,-0.30144388342634426
50,Chlorella,0,-0.7929843210204625,0.6997076800425194,0.8268398268398268,0.6935069536717159,-0.8675702010806982,0.8385153689432192,0.6935069536717159,-0.13854194348480825,-0.08911329612897513
50,Brachionus,0,-0.7858977765966872,0.6922668083975552,0.6277056277056278,0.3918859066347773,-0.7552484719638587,0.271768978651785,0.3918859066347773,-0.5059792718575605,0.3786872176454957
51,Chlorella,0,-0.8157498449818409,0.8472849676676412,0.7229437229437229,0.7156524049960139,-0.666312339445478,0.8769598724422004,0.7156524049960139,-0.09894587651696343,0.143502524581451
